,lat,lon,precio,sup_total,expensas,ambientes,fuente,precio_moneda,geometry,index_right,BARRIO
101,-34.6098561,-58.49823170000001,68000.0,52.0,1.0,2.0,meli,$,POINT (-58.49823170000001 -34.6098561),3,VILLA DEL PARQUE
133,-34.6077646,-58.482824,53000.0,50.0,0.0,2.0,meli,$,POINT (-58.482824 -34.6077646),3,VILLA DEL PARQUE
320,-34.60005220000001,-58.4838921,20000.0,13.0,0.0,1.0,meli,$,POINT (-58.4838921 -34.60005220000001),3,VILLA DEL PARQUE
321,-34.60005220000001,-58.4838921,20000.0,13.0,0.0,1.0,meli,$,POINT (-58.4838921 -34.60005220000001),3,VILLA DEL PARQUE
663,-34.602623,-58.49620820000001,38500.0,50.0,1800.0,2.0,meli,$,POINT (-58.49620820000001 -34.602623),3,VILLA DEL PARQUE
697,-34.6057246,-58.4963441,28000.0,45.0,0.0,1.0,meli,$,POINT (-58.4963441 -34.6057246),3,VILLA DEL PARQUE
751,-34.6120665,-58.49310300000001,75000.0,77.0,5000.0,3.0,meli,$,POINT (-58.49310300000001 -34.6120665),3,VILLA DEL PARQUE
770,-34.6027489,-58.4963875,40000.0,50.0,2000.0,2.0,meli,$,POINT (-58.4963875 -34.6027489),3,VILLA DEL PARQUE
1010,-34.6026096,-58.49117679999999,60000.0,60.0,0.0,3.0,meli,$,POINT (-58.49117679999999 -34.6026096),3,VILLA DEL PARQUE
1011,-34.5999945,-58.4870706,62000.0,62.0,14200.0,3.0,meli,$,POINT (-58.4870706 -34.5999945),3,VILLA DEL PARQUE
1017,-34.6081896,-58.4916365,35000.0,30.0,3000.0,2.0,meli,$,POINT (-58.4916365 -34.6081896),3,VILLA DEL PARQUE
1118,-34.5987146,-58.4825583,25000.0,32.0,3200.0,1.0,meli,$,POINT (-58.4825583 -34.5987146),3,VILLA DEL PARQUE
1130,-34.6107782,-58.4907468,36000.0,51.0,4823.0,2.0,meli,$,POINT (-58.4907468 -34.6107782),3,VILLA DEL PARQUE
1136,-34.597717200000005,-58.4922534,25000.0,34.0,4000.0,1.0,meli,$,POINT (-58.4922534 -34.59771720000001),3,VILLA DEL PARQUE
1152,-34.6015632,-58.4910178,27000.0,29.0,5081.0,1.0,meli,$,POINT (-58.4910178 -34.6015632),3,VILLA DEL PARQUE
1313,-34.60128270000001,-58.4983081,38500.0,45.0,13000.0,2.0,meli,$,POINT (-58.4983081 -34.60128270000001),3,VILLA DEL PARQUE
1459,-34.597955799999994,-58.4975811,29500.0,33.0,5000.0,2.0,meli,$,POINT (-58.4975811 -34.59795579999999),3,VILLA DEL PARQUE
1550,-34.599826,-58.4861211,35000.0,43.0,8700.0,2.0,meli,$,POINT (-58.4861211 -34.599826),3,VILLA DEL PARQUE
1577,-34.597530799999994,-58.4885572,42000.0,50.0,3.0,1.0,meli,$,POINT (-58.4885572 -34.59753079999999),3,VILLA DEL PARQUE
1647,-34.6002113,-58.4914899,28000.0,37.0,6000.0,2.0,meli,$,POINT (-58.4914899 -34.6002113),3,VILLA DEL PARQUE
1719,-34.597717100000004,-58.4922533,33000.0,42.0,0.0,2.0,meli,$,POINT (-58.4922533 -34.5977171),3,VILLA DEL PARQUE
1864,-34.6080792,-58.4806809,44000.0,50.0,6589.0,3.0,meli,$,POINT (-58.4806809 -34.6080792),3,VILLA DEL PARQUE
1891,-34.6043681,-58.48723100000001,30000.0,37.0,0.0,1.0,meli,$,POINT (-58.48723100000001 -34.6043681),3,VILLA DEL PARQUE
2181,-34.5970811,-58.4948808,85000.0,270.0,0.0,5.0,meli,$,POINT (-58.4948808 -34.5970811),3,VILLA DEL PARQUE
2365,-34.5970811,-58.4948808,85000.0,270.0,0.0,5.0,meli,$,POINT (-58.4948808 -34.5970811),3,VILLA DEL PARQUE
21,-34.64373,-58.37339,40000.0,59.0,9500.0,1.0,argenprop,$,POINT (-58.37339 -34.64373),29,BARRACAS
50,-34.64243,-58.37283000000001,45000.0,52.0,6000.0,2.0,argenprop,$,POINT (-58.37283000000001 -34.64243),29,BARRACAS
254,-34.637370000000004,-58.37489,37000.0,50.0,6000.0,3.0,argenprop,$,POINT (-58.37489 -34.63737),29,BARRACAS
444,-34.63173,-58.371269999999996,45000.0,55.0,7000.0,3.0,argenprop,$,POINT (-58.37127 -34.63173),29,BARRACAS
449,-34.63105,-58.37067,27000.0,37.0,7000.0,2.0,argenprop,$,POINT (-58.37067 -34.63105),29,BARRACAS
598,-34.6314,-58.372330000000005,28000.0,32.0,0.0,2.0,argenprop,$,POINT (-58.37233000000001 -34.6314),29,BARRACAS
713,-34.63234,-58.37276,40000.0,46.0,6794.0,2.0,argenprop,$,POINT (-58.37276 -34.63234),29,BARRACAS
830,-34.63094,-58.37061,23000.0,28.0,4300.0,1.0,argenprop,$,POINT (-58.37061 -34.63094),29,BARRACAS
975,-34.6431,-58.3735,38000.0,55.0,4000.0,2.0,argenprop,$,POINT (-58.3735 -34.6431),29,BARRACAS
1048,-34.63771,-58.38939,37500.0,79.0,2260.0,3.0,argenprop,$,POINT (-58.38939 -34.63771),29,BARRACAS
1050,-34.63771,-58.38939,37500.0,79.0,2260.0,3.0,argenprop,$,POINT (-58.38939 -34.63771),29,BARRACAS
1051,-34.63771,-58.38939,37500.0,79.0,2260.0,3.0,argenprop,$,POINT (-58.38939 -34.63771),29,BARRACAS
1210,-34.6361,-58.374930000000006,40000.0,30.0,0.0,2.0,argenprop,$,POINT (-58.37493000000001 -34.6361),29,BARRACAS
159,-34.63268,-58.371178,35000.0,35.0,4000.0,1.0,zonaprop,$,POINT (-58.371178 -34.63268),29,BARRACAS
441,-34.6452854,-58.387561899999994,35000.0,40.0,0.0,2.0,zonaprop,$,POINT (-58.38756189999999 -34.6452854),29,BARRACAS
470,-34.6391945,-58.3743331,58000.0,92.0,11000.0,4.0,zonaprop,$,POINT (-58.3743331 -34.6391945),29,BARRACAS
617,-34.6273465,-58.3754135,65000.0,97.0,5300.0,4.0,zonaprop,$,POINT (-58.3754135 -34.6273465),29,BARRACAS
752,-34.643084,-58.38811,42000.0,36.0,0.0,3.0,zonaprop,$,POINT (-58.38811 -34.643084),29,BARRACAS
994,-34.63919446938775,-58.370713244897956,29000.0,34.0,4000.0,1.0,zonaprop,$,POINT (-58.37071324489796 -34.63919446938775),29,BARRACAS
1010,-34.62730263265306,-58.3753291122449,34000.0,45.0,4700.0,2.0,zonaprop,$,POINT (-58.3753291122449 -34.62730263265306),29,BARRACAS
1186,-34.6391945,-58.3743331,35000.0,53.0,3500.0,2.0,zonaprop,$,POINT (-58.3743331 -34.6391945),29,BARRACAS
1386,-34.6389104,-58.37474,90000.0,146.0,17000.0,4.0,zonaprop,$,POINT (-58.37474 -34.6389104),29,BARRACAS
1549,-34.6329839,-58.3724874,40000.0,50.0,6794.0,2.0,zonaprop,$,POINT (-58.3724874 -34.6329839),29,BARRACAS
2917,-34.63792120000001,-58.374567500000005,28000.0,47.0,6200.0,1.0,zonaprop,$,POINT (-58.3745675 -34.63792120000001),29,BARRACAS
2922,-34.63699883333334,-58.372659753535345,45000.0,42.0,0.0,2.0,zonaprop,$,POINT (-58.37265975353534 -34.63699883333334),29,BARRACAS
3210,-34.637896399999995,-58.3762233,35000.0,42.0,0.0,2.0,zonaprop,$,POINT (-58.3762233 -34.6378964),29,BARRACAS
3214,-34.6389104,-58.37474,40000.0,42.0,8800.0,2.0,zonaprop,$,POINT (-58.37474 -34.6389104),29,BARRACAS
3585,-34.636098,-58.372701,35000.0,53.0,5000.0,2.0,zonaprop,$,POINT (-58.372701 -34.636098),29,BARRACAS
3716,-34.63792120000001,-58.374567500000005,35000.0,56.0,10000.0,2.0,zonaprop,$,POINT (-58.3745675 -34.63792120000001),29,BARRACAS
3880,-34.6389104,-58.37474,37500.0,52.0,7400.0,2.0,zonaprop,$,POINT (-58.37474 -34.6389104),29,BARRACAS
3990,-34.638513,-58.37220500000001,30000.0,34.0,2800.0,2.0,zonaprop,$,POINT (-58.37220500000001 -34.638513),29,BARRACAS
4185,-34.628448999999996,-58.374548,40000.0,56.0,4394.0,2.0,zonaprop,$,POINT (-58.374548 -34.628449),29,BARRACAS
4354,-34.6361402,-58.376721999999994,40000.0,48.0,5000.0,3.0,zonaprop,$,POINT (-58.37672199999999 -34.6361402),29,BARRACAS
4525,-34.6389104,-58.37474,40000.0,70.0,7000.0,3.0,zonaprop,$,POINT (-58.37474 -34.6389104),29,BARRACAS
5070,-34.648263,-58.369211,25000.0,45.0,0.0,2.0,zonaprop,$,POINT (-58.369211 -34.648263),29,BARRACAS
5691,-34.63673371428572,-58.37207674285714,29500.0,40.0,4500.0,2.0,zonaprop,$,POINT (-58.37207674285714 -34.63673371428572),29,BARRACAS
6174,-34.6452854,-58.387561899999994,24000.0,40.0,4000.0,2.0,zonaprop,$,POINT (-58.38756189999999 -34.6452854),29,BARRACAS
6432,-34.6304909,-58.3715309,45000.0,65.0,4600.0,3.0,zonaprop,$,POINT (-58.3715309 -34.6304909),29,BARRACAS
6635,-34.63324755,-58.37556793333333,45000.0,70.0,6500.0,3.0,zonaprop,$,POINT (-58.37556793333333 -34.63324755),29,BARRACAS
6773,-34.631768,-58.38241039999999,27000.0,1.0,6000.0,2.0,zonaprop,$,POINT (-58.38241039999999 -34.631768),29,BARRACAS
6860,-34.6452854,-58.387561899999994,40000.0,50.0,10000.0,2.0,zonaprop,$,POINT (-58.38756189999999 -34.6452854),29,BARRACAS
7121,-34.6389104,-58.37474,40000.0,70.0,7000.0,3.0,zonaprop,$,POINT (-58.37474 -34.6389104),29,BARRACAS
7243,-34.6318066,-58.371343200000005,47000.0,55.0,7000.0,3.0,zonaprop,$,POINT (-58.37134320000001 -34.6318066),29,BARRACAS
7287,-34.6452854,-58.387561899999994,75000.0,110.0,6000.0,3.0,zonaprop,$,POINT (-58.38756189999999 -34.6452854),29,BARRACAS
292,-34.6268336,-58.373663,35000.0,39.0,0.0,1.0,meli,$,POINT (-58.373663 -34.6268336),29,BARRACAS
294,-34.6274614,-58.37336139999999,35000.0,35.0,0.0,1.0,meli,$,POINT (-58.37336139999999 -34.6274614),29,BARRACAS
296,-34.6274614,-58.37336139999999,37000.0,35.0,0.0,1.0,meli,$,POINT (-58.37336139999999 -34.6274614),29,BARRACAS
434,-34.6353265,-58.37499620000001,36000.0,50.0,4000.0,2.0,meli,$,POINT (-58.37499620000001 -34.6353265),29,BARRACAS
473,-34.6271089,-58.37241210000001,55000.0,61.0,23000.0,2.0,meli,$,POINT (-58.37241210000001 -34.6271089),29,BARRACAS
478,-34.6271089,-58.37241210000001,48000.0,48.0,18200.0,2.0,meli,$,POINT (-58.37241210000001 -34.6271089),29,BARRACAS
794,-34.6371829,-58.3863983,42000.0,60.0,0.0,2.0,meli,$,POINT (-58.3863983 -34.6371829),29,BARRACAS
795,-34.6371829,-58.3863983,42000.0,60.0,0.0,2.0,meli,$,POINT (-58.3863983 -34.6371829),29,BARRACAS
956,-34.6281835,-58.3714265,28000.0,32.0,4000.0,1.0,meli,$,POINT (-58.3714265 -34.6281835),29,BARRACAS
984,-34.629726299999994,-58.3738071,40000.0,56.0,4934.0,2.0,meli,$,POINT (-58.3738071 -34.62972629999999),29,BARRACAS
1024,-34.6396823,-58.3724255,35000.0,38.0,5600.0,2.0,meli,$,POINT (-58.3724255 -34.6396823),29,BARRACAS
1027,-34.64610379999999,-58.373094,40000.0,42.0,7300.0,2.0,meli,$,POINT (-58.373094 -34.64610379999999),29,BARRACAS
1132,-34.6426489,-58.3735397,26000.0,34.0,4500.0,2.0,meli,$,POINT (-58.3735397 -34.6426489),29,BARRACAS
1355,-34.6317291,-58.3712654,47000.0,55.0,7000.0,3.0,meli,$,POINT (-58.3712654 -34.6317291),29,BARRACAS
1672,-34.630939500000004,-58.37061310000001,23000.0,28.0,4300.0,1.0,meli,$,POINT (-58.37061310000001 -34.6309395),29,BARRACAS
1858,-34.6295281,-58.3736687,43000.0,75.0,8400.0,2.0,meli,$,POINT (-58.3736687 -34.6295281),29,BARRACAS
2029,-34.6332245,-58.3764076,99000.0,386.0,0.0,6.0,meli,$,POINT (-58.3764076 -34.6332245),29,BARRACAS
2042,-34.6338073,-58.3828421,95000.0,145.0,0.0,10.0,meli,$,POINT (-58.3828421 -34.6338073),29,BARRACAS
2213,-34.6332245,-58.3764076,99000.0,386.0,0.0,6.0,meli,$,POINT (-58.3764076 -34.6332245),29,BARRACAS
2226,-34.6338073,-58.3828421,95000.0,145.0,0.0,10.0,meli,$,POINT (-58.3828421 -34.6338073),29,BARRACAS
22,-34.60086,-58.37811,17000.0,29.0,4933.0,1.0,argenprop,$,POINT (-58.37811 -34.60086),42,SAN NICOLAS
79,-34.60074,-58.37146,50000.0,90.0,10000.0,5.0,argenprop,$,POINT (-58.37146 -34.60074),42,SAN NICOLAS
197,-34.602959999999996,-58.387730000000005,21500.0,25.0,4300.0,1.0,argenprop,$,POINT (-58.38773 -34.60296),42,SAN NICOLAS
238,-34.60249,-58.377340000000004,25000.0,28.0,6500.0,2.0,argenprop,$,POINT (-58.37734 -34.60249),42,SAN NICOLAS
250,-34.60354,-58.38524,30000.0,30.0,0.0,2.0,argenprop,$,POINT (-58.38524 -34.60354),42,SAN NICOLAS
261,-34.60069,-58.38693000000001,30000.0,35.0,5000.0,2.0,argenprop,$,POINT (-58.38693000000001 -34.60069),42,SAN NICOLAS
329,-34.6072,-58.38916999999999,23000.0,25.0,0.0,1.0,argenprop,$,POINT (-58.38916999999999 -34.6072),42,SAN NICOLAS
368,-34.601279999999996,-58.37619,25000.0,33.0,7000.0,2.0,argenprop,$,POINT (-58.37619 -34.60128),42,SAN NICOLAS
376,-34.60495,-58.37976,60000.0,150.0,18000.0,5.0,argenprop,$,POINT (-58.37976 -34.60495),42,SAN NICOLAS
437,-34.60928,-58.391830000000006,145000.0,371.0,55000.0,5.0,argenprop,$,POINT (-58.39183000000001 -34.60928),42,SAN NICOLAS
525,-34.59967,-58.376369999999994,27000.0,36.0,6800.0,2.0,argenprop,$,POINT (-58.37636999999999 -34.59967),42,SAN NICOLAS
555,-34.59984,-58.38695,65000.0,112.0,18500.0,5.0,argenprop,$,POINT (-58.38695 -34.59984),42,SAN NICOLAS
600,-34.60028,-58.3808,90000.0,190.0,0.0,5.0,argenprop,$,POINT (-58.3808 -34.60028),42,SAN NICOLAS
654,-34.60246,-58.37664,100000.0,217.0,28000.0,7.0,argenprop,$,POINT (-58.37664 -34.60246),42,SAN NICOLAS
681,-34.60494,-58.37901,45000.0,82.0,17000.0,4.0,argenprop,$,POINT (-58.37901 -34.60494),42,SAN NICOLAS
682,-34.60494,-58.37901,45000.0,82.0,17000.0,4.0,argenprop,$,POINT (-58.37901 -34.60494),42,SAN NICOLAS
685,-34.60617,-58.39201,26000.0,33.0,0.0,1.0,argenprop,$,POINT (-58.39201 -34.60617),42,SAN NICOLAS
718,-34.599920000000004,-58.37149,1050000.0,2500.0,0.0,1.0,argenprop,$,POINT (-58.37149 -34.59992),42,SAN NICOLAS
780,-34.6002,-58.3704,42000.0,81.0,8655.0,3.0,argenprop,$,POINT (-58.3704 -34.6002),42,SAN NICOLAS
809,-34.601620000000004,-58.37387,60000.0,139.0,20000.0,5.0,argenprop,$,POINT (-58.37387 -34.60162),42,SAN NICOLAS
843,-34.60368,-58.38156,22000.0,33.0,4000.0,2.0,argenprop,$,POINT (-58.38156 -34.60368),42,SAN NICOLAS
870,-34.60083,-58.37169,30000.0,38.0,4500.0,2.0,argenprop,$,POINT (-58.37169 -34.60083),42,SAN NICOLAS
871,-34.60083,-58.37169,30000.0,38.0,4500.0,2.0,argenprop,$,POINT (-58.37169 -34.60083),42,SAN NICOLAS
872,-34.60083,-58.37169,30000.0,38.0,4500.0,2.0,argenprop,$,POINT (-58.37169 -34.60083),42,SAN NICOLAS
873,-34.60083,-58.37169,30000.0,38.0,4500.0,2.0,argenprop,$,POINT (-58.37169 -34.60083),42,SAN NICOLAS
874,-34.60083,-58.37169,30000.0,38.0,4500.0,2.0,argenprop,$,POINT (-58.37169 -34.60083),42,SAN NICOLAS
875,-34.60083,-58.37169,30000.0,38.0,4500.0,2.0,argenprop,$,POINT (-58.37169 -34.60083),42,SAN NICOLAS
882,-34.60357,-58.39122,21500.0,25.0,4500.0,1.0,argenprop,$,POINT (-58.39122 -34.60357),42,SAN NICOLAS
943,-34.60199,-58.39122,22000.0,28.0,5000.0,1.0,argenprop,$,POINT (-58.39122 -34.60199),42,SAN NICOLAS
948,-34.60372,-58.38159,39000.0,43.0,8500.0,2.0,argenprop,$,POINT (-58.38159 -34.60372),42,SAN NICOLAS
958,-34.603559999999995,-58.388009999999994,22000.0,20.0,3400.0,1.0,argenprop,$,POINT (-58.38800999999999 -34.60355999999999),42,SAN NICOLAS
1137,-34.60738,-58.37923000000001,120000.0,1049.0,0.0,1.0,argenprop,$,POINT (-58.37923000000001 -34.60738),42,SAN NICOLAS
1206,-34.6077,-58.38961,38000.0,50.0,10000.0,3.0,argenprop,$,POINT (-58.38961 -34.6077),42,SAN NICOLAS
1218,-34.60358,-58.38522,29500.0,34.0,4300.0,2.0,argenprop,$,POINT (-58.38522 -34.60358),42,SAN NICOLAS
3,-34.606089600000004,-58.3793427,30000.0,42.0,6500.0,2.0,zonaprop,$,POINT (-58.3793427 -34.6060896),42,SAN NICOLAS
29,-34.6028532,-58.368334499999996,65000.0,61.0,0.0,2.0,zonaprop,$,POINT (-58.3683345 -34.6028532),42,SAN NICOLAS
47,-34.60779552857143,-58.37653852857144,45000.0,140.0,7500.0,2.0,zonaprop,$,POINT (-58.37653852857144 -34.60779552857143),42,SAN NICOLAS
71,-34.6007118,-58.3869245,45000.0,68.0,7500.0,4.0,zonaprop,$,POINT (-58.3869245 -34.6007118),42,SAN NICOLAS
183,-34.5991066,-58.379643200000004,29000.0,25.0,4610.0,2.0,zonaprop,$,POINT (-58.3796432 -34.5991066),42,SAN NICOLAS
193,-34.5988826,-58.375418,38000.0,42.0,9000.0,2.0,zonaprop,$,POINT (-58.375418 -34.5988826),42,SAN NICOLAS
227,-34.5991066,-58.379643200000004,29000.0,25.0,4610.0,2.0,zonaprop,$,POINT (-58.3796432 -34.5991066),42,SAN NICOLAS
324,-34.6064157,-58.384868700000006,35000.0,61.0,8017.0,4.0,zonaprop,$,POINT (-58.38486870000001 -34.6064157),42,SAN NICOLAS
344,-34.5987902,-58.3752228,30000.0,60.0,12000.0,3.0,zonaprop,$,POINT (-58.3752228 -34.5987902),42,SAN NICOLAS
354,-34.601301,-58.37822560000001,18000.0,29.0,4933.0,1.0,zonaprop,$,POINT (-58.37822560000001 -34.601301),42,SAN NICOLAS
380,-34.6046652,-58.376588600000005,22000.0,35.0,6000.0,2.0,zonaprop,$,POINT (-58.37658860000001 -34.6046652),42,SAN NICOLAS
435,-34.5999474,-58.375187399999994,27000.0,36.0,6800.0,2.0,zonaprop,$,POINT (-58.37518739999999 -34.5999474),42,SAN NICOLAS
507,-34.6047286,-58.3766327,17000.0,22.0,4000.0,1.0,zonaprop,$,POINT (-58.3766327 -34.6047286),42,SAN NICOLAS
604,-34.5990909,-58.3783335,29500.0,41.0,11000.0,2.0,zonaprop,$,POINT (-58.3783335 -34.5990909),42,SAN NICOLAS
647,-34.600958299999995,-58.372690000000006,28000.0,34.0,0.0,2.0,zonaprop,$,POINT (-58.37269000000001 -34.60095829999999),42,SAN NICOLAS
695,-34.60179613333334,-58.39023346410257,24000.0,30.0,4500.0,1.0,zonaprop,$,POINT (-58.39023346410257 -34.60179613333334),42,SAN NICOLAS
713,-34.6001523,-58.37829820000001,47000.0,24.0,0.0,1.0,zonaprop,$,POINT (-58.37829820000001 -34.6001523),42,SAN NICOLAS
732,-34.603725299999994,-58.3794204,22000.0,38.0,5000.0,2.0,zonaprop,$,POINT (-58.3794204 -34.60372529999999),42,SAN NICOLAS
753,-34.606258399999994,-58.3736631,40000.0,40.0,5500.0,2.0,zonaprop,$,POINT (-58.3736631 -34.60625839999999),42,SAN NICOLAS
758,-34.60764762244898,-58.37369764285714,50000.0,82.0,7400.0,3.0,zonaprop,$,POINT (-58.37369764285714 -34.60764762244898),42,SAN NICOLAS
784,-34.608035163265306,-58.38624745918367,60000.0,85.0,0.0,4.0,zonaprop,$,POINT (-58.38624745918367 -34.60803516326531),42,SAN NICOLAS
819,-34.60810720612245,-58.3821104755102,17000.0,27.0,4000.0,1.0,zonaprop,$,POINT (-58.3821104755102 -34.60810720612245),42,SAN NICOLAS
837,-34.6001523,-58.37829820000001,30000.0,40.0,7000.0,2.0,zonaprop,$,POINT (-58.37829820000001 -34.6001523),42,SAN NICOLAS
846,-34.60164172857143,-58.37264624489796,26000.0,47.0,8400.0,2.0,zonaprop,$,POINT (-58.37264624489796 -34.60164172857143),42,SAN NICOLAS
847,-34.6011681,-58.3754177,20000.0,25.0,5000.0,1.0,zonaprop,$,POINT (-58.3754177 -34.6011681),42,SAN NICOLAS
860,-34.606415000000005,-58.38548,75000.0,160.0,25000.0,5.0,zonaprop,$,POINT (-58.38548 -34.60641500000001),42,SAN NICOLAS
885,-34.602003,-58.3913816,48000.0,63.0,4300.0,3.0,zonaprop,$,POINT (-58.3913816 -34.602003),42,SAN NICOLAS
892,-34.5988124,-58.376850399999995,23500.0,30.0,3000.0,2.0,zonaprop,$,POINT (-58.3768504 -34.5988124),42,SAN NICOLAS
897,-34.6036365,-58.377931499999995,12000.0,25.0,11600.0,1.0,zonaprop,$,POINT (-58.3779315 -34.6036365),42,SAN NICOLAS
911,-34.6036365,-58.377931499999995,12000.0,25.0,11600.0,1.0,zonaprop,$,POINT (-58.3779315 -34.6036365),42,SAN NICOLAS
914,-34.604035100000004,-58.3851909,30000.0,34.0,3500.0,2.0,zonaprop,$,POINT (-58.3851909 -34.6040351),42,SAN NICOLAS
923,-34.608585653061226,-58.38775813469388,58000.0,100.0,22700.0,3.0,zonaprop,$,POINT (-58.38775813469388 -34.60858565306123),42,SAN NICOLAS
934,-34.599013799999994,-58.376923,23000.0,27.0,3471.0,1.0,zonaprop,$,POINT (-58.376923 -34.59901379999999),42,SAN NICOLAS
953,-34.603345000000004,-58.3723902,25000.0,40.0,10000.0,2.0,zonaprop,$,POINT (-58.3723902 -34.603345),42,SAN NICOLAS
975,-34.607991,-58.3907304,48000.0,63.0,4300.0,3.0,zonaprop,$,POINT (-58.3907304 -34.607991),42,SAN NICOLAS
977,-34.60594129999999,-58.3792557,30000.0,42.0,5000.0,2.0,zonaprop,$,POINT (-58.3792557 -34.60594129999999),42,SAN NICOLAS
978,-34.600682034146345,-58.39101538536586,38000.0,39.0,7900.0,2.0,zonaprop,$,POINT (-58.39101538536586 -34.60068203414635),42,SAN NICOLAS
979,-34.60646091428571,-58.387207414285704,26000.0,47.0,7144.0,2.0,zonaprop,$,POINT (-58.3872074142857 -34.60646091428571),42,SAN NICOLAS
1033,-34.6028532,-58.368334499999996,30000.0,24.0,0.0,1.0,zonaprop,$,POINT (-58.3683345 -34.6028532),42,SAN NICOLAS
1058,-34.605204,-58.383682400000005,27000.0,35.0,5000.0,1.0,zonaprop,$,POINT (-58.3836824 -34.605204),42,SAN NICOLAS
1062,-34.6010843,-58.3740855,43000.0,54.0,0.0,3.0,zonaprop,$,POINT (-58.3740855 -34.6010843),42,SAN NICOLAS
1084,-34.60739679591836,-58.38482956530612,35000.0,37.0,4700.0,2.0,zonaprop,$,POINT (-58.38482956530612 -34.60739679591836),42,SAN NICOLAS
1165,-34.601370700000004,-58.3794746,20000.0,29.0,7700.0,1.0,zonaprop,$,POINT (-58.3794746 -34.6013707),42,SAN NICOLAS
1191,-34.6044631,-58.3844969,25000.0,54.0,1000.0,2.0,zonaprop,$,POINT (-58.3844969 -34.6044631),42,SAN NICOLAS
1249,-34.603168,-58.389559999999996,40000.0,72.0,1500.0,4.0,zonaprop,$,POINT (-58.38956 -34.603168),42,SAN NICOLAS
1253,-34.602224449999994,-58.38594119805233,22000.0,24.0,500.0,1.0,zonaprop,$,POINT (-58.38594119805233 -34.60222444999999),42,SAN NICOLAS
1273,-34.6028532,-58.368334499999996,28000.0,45.0,4500.0,2.0,zonaprop,$,POINT (-58.3683345 -34.6028532),42,SAN NICOLAS
1278,-34.599496487755104,-58.37202757551021,32000.0,40.0,7000.0,2.0,zonaprop,$,POINT (-58.37202757551021 -34.5994964877551),42,SAN NICOLAS
1297,-34.600958299999995,-58.372690000000006,90000.0,180.0,0.0,6.0,zonaprop,$,POINT (-58.37269000000001 -34.60095829999999),42,SAN NICOLAS
1315,-34.604996299999996,-58.379425399999995,25000.0,35.0,2000.0,2.0,zonaprop,$,POINT (-58.3794254 -34.6049963),42,SAN NICOLAS
1337,-34.60011420000001,-58.3781409,23500.0,28.0,7000.0,1.0,zonaprop,$,POINT (-58.3781409 -34.60011420000001),42,SAN NICOLAS
1339,-34.60819150204082,-58.389294375510204,24000.0,30.0,9500.0,2.0,zonaprop,$,POINT (-58.3892943755102 -34.60819150204082),42,SAN NICOLAS
1371,-34.6001523,-58.37829820000001,32500.0,36.0,8750.0,3.0,zonaprop,$,POINT (-58.37829820000001 -34.6001523),42,SAN NICOLAS
1373,-34.5993554,-58.385292799999995,30000.0,55.0,9000.0,3.0,zonaprop,$,POINT (-58.38529279999999 -34.5993554),42,SAN NICOLAS
1409,-34.6047286,-58.3766327,21500.0,32.0,6500.0,1.0,zonaprop,$,POINT (-58.3766327 -34.6047286),42,SAN NICOLAS
1516,-34.601301,-58.37822560000001,20000.0,31.0,6500.0,1.0,zonaprop,$,POINT (-58.37822560000001 -34.601301),42,SAN NICOLAS
1617,-34.603951200000004,-58.386556799999994,25000.0,34.0,5000.0,1.0,zonaprop,$,POINT (-58.38655679999999 -34.6039512),42,SAN NICOLAS
1644,-34.607187179591826,-58.385021785714294,49000.0,85.0,8500.0,3.0,zonaprop,$,POINT (-58.38502178571429 -34.60718717959183),42,SAN NICOLAS
1664,-34.5990714,-58.378186,34500.0,47.0,10962.0,2.0,zonaprop,$,POINT (-58.378186 -34.5990714),42,SAN NICOLAS
1781,-34.603799800000004,-58.38455672857143,35000.0,42.0,7576.0,3.0,zonaprop,$,POINT (-58.38455672857143 -34.6037998),42,SAN NICOLAS
1787,-34.603625799999996,-58.36947392341678,30000.0,45.0,6000.0,1.0,zonaprop,$,POINT (-58.36947392341678 -34.6036258),42,SAN NICOLAS
1802,-34.60347720000001,-58.3750998,28000.0,35.0,6000.0,2.0,zonaprop,$,POINT (-58.3750998 -34.60347720000001),42,SAN NICOLAS
1823,-34.6028532,-58.368334499999996,25000.0,44.0,0.0,1.0,zonaprop,$,POINT (-58.3683345 -34.6028532),42,SAN NICOLAS
1865,-34.6044631,-58.3844969,36000.0,70.0,16000.0,3.0,zonaprop,$,POINT (-58.3844969 -34.6044631),42,SAN NICOLAS
1866,-34.605531299999996,-58.370804299999996,45000.0,130.0,13000.0,4.0,zonaprop,$,POINT (-58.3708043 -34.6055313),42,SAN NICOLAS
1915,-34.607327500000004,-58.3706014,45000.0,75.0,6000.0,3.0,zonaprop,$,POINT (-58.3706014 -34.6073275),42,SAN NICOLAS
1919,-34.607327500000004,-58.3706014,45000.0,75.0,6000.0,3.0,zonaprop,$,POINT (-58.3706014 -34.6073275),42,SAN NICOLAS
1942,-34.5993554,-58.385292799999995,38000.0,50.0,9500.0,3.0,zonaprop,$,POINT (-58.38529279999999 -34.5993554),42,SAN NICOLAS
1960,-34.603625799999996,-58.36947392341678,33000.0,42.0,0.0,1.0,zonaprop,$,POINT (-58.36947392341678 -34.6036258),42,SAN NICOLAS
1961,-34.6052723,-58.3851063,60000.0,157.0,5000.0,4.0,zonaprop,$,POINT (-58.3851063 -34.6052723),42,SAN NICOLAS
